,city,city_id,cloudiness,cod,country,date,humidity,lat,lon,main_pressure,main_temp,sys_country,sys_id,sys_sunrise,sys_sunset,sys_type,temp_max,temp_min,timezone,visibility,weather_description,weather_icon,weather_id,weather_main,wind_deg,wind_speed
1108,Barra Patuca,NaN,5.0,NaN,HN,1573179372.0,79.0,15.8,-84.28,NaN,NaN,HN,NaN,NaN,NaN,NaN,82.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.08
1109,Paka,NaN,100.0,NaN,CF,1573179373.0,96.0,4.15,15.03,NaN,NaN,CF,NaN,NaN,NaN,NaN,66.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.68
1110,Ketchikan,5554428,90.0,200,US,1573179375.0,93.0,55.34,-131.65,1006,50.05,US,7741,1573142621,1573174613,1,51.8,48.2,-32400,4828,moderate rain,10n,501,Rain,120,19.46
1111,Limbe,NaN,0.0,NaN,MW,1573179277.0,59.0,-15.81,35.05,NaN,NaN,MW,NaN,NaN,NaN,NaN,75.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.18
1112,Corn Island,NaN,100.0,NaN,NI,1573179377.0,83.0,12.17,-83.04,NaN,NaN,NI,NaN,NaN,NaN,NaN,82.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.73
1113,Zuwarah,NaN,0.0,NaN,LY,1573179379.0,64.0,32.93,12.08,NaN,NaN,LY,NaN,NaN,NaN,NaN,62.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.16
1114,Gigmoto,NaN,0.0,NaN,PH,1573179380.0,75.0,13.78,124.39,NaN,NaN,PH,NaN,NaN,NaN,NaN,83.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.56
1115,Guntakal,NaN,41.0,NaN,IN,1573179381.0,72.0,15.16,77.38,NaN,NaN,IN,NaN,NaN,NaN,NaN,78.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.76
1116,Rodrigues Alves,NaN,100.0,NaN,BR,1573179383.0,96.0,-7.74,-72.65,NaN,NaN,BR,NaN,NaN,NaN,NaN,71.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.69
1117,Perth,2063523,0.0,200,AU,1573179385.0,35.0,-31.95,115.86,1022,73.4,AU,9586,1573161230,1573210003,1,73.4,73.4,28800,10000,clear sky,01d,800,Clear,90,14.99
1118,Talakan,NaN,91.0,NaN,RU,1573179386.0,63.0,50.29,130.28,NaN,NaN,RU,NaN,NaN,NaN,NaN,14.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.89
1119,Redlands,5386754,1.0,200,US,1573179309.0,55.0,34.06,-117.19,1019,68.68,US,5667,1573136026,1573174268,1,77.0,41,-28800,16093,clear sky,01n,800,Clear,57,7.52
1120,Kabwe,NaN,88.0,NaN,ZM,1573179389.0,69.0,-14.44,28.44,NaN,NaN,ZM,NaN,NaN,NaN,NaN,66.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.67
1121,Soke,NaN,27.0,NaN,ML,1573179390.0,33.0,13.6,-5.94,NaN,NaN,ML,NaN,NaN,NaN,NaN,82.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.86
1122,Alihe,NaN,0.0,NaN,CN,1573179391.0,35.0,50.57,123.73,NaN,NaN,CN,NaN,NaN,NaN,NaN,22.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.91
1123,Uvira,NaN,97.0,NaN,CD,1573179392.0,85.0,-3.41,29.14,NaN,NaN,CD,NaN,NaN,NaN,NaN,52.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3
1124,Hohhot,2036892,0.0,200,CN,1573179393.0,59.0,40.81,111.65,1026,35.6,CN,9612,1573168276,1573204978,1,35.6,35.6,28800,10000,clear sky,01d,800,Clear,80,4.47
1125,Carutapera,NaN,10.0,NaN,BR,1573179395.0,80.0,-1.2,-46.02,NaN,NaN,BR,NaN,NaN,NaN,NaN,81.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.86
1126,Huron,5228673,1.0,200,US,1573179396.0,92.0,44.36,-98.21,1029,20.23,US,4891,1573132670,1573168513,1,21.2,19.4,-21600,16093,clear sky,01n,800,Clear,50,4.7
1127,Khorixas,NaN,100.0,NaN,NA,1573179275.0,15.0,-20.37,14.96,NaN,NaN,NA,NaN,NaN,NaN,NaN,72.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.42
1128,Mugla,727030,46.0,200,BG,1573179398.0,93.0,41.62,24.49,1010,53.6,BG,6363,1573189313,1573225780,1,53.6,53.6,7200,10000,light rain,10n,500,Rain,130,3.36
1129,Kapit,NaN,77.0,NaN,MY,1573179399.0,64.0,2.02,112.94,NaN,NaN,MY,NaN,NaN,NaN,NaN,86.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.8
1130,Tatarsk,NaN,100.0,NaN,RU,1573179400.0,92.0,55.22,75.96,NaN,NaN,RU,NaN,NaN,NaN,NaN,34.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.57
1131,Bridlington,2654728,100.0,200,GB,1573179401.0,100.0,54.08,-0.19,997,45.9,GB,1515,1573197271,1573229669,1,46.4,44.6,0,8000,light rain,10n,500,Rain,20,17.22
1132,Cap Malheureux,934649,40.0,200,MU,1573179402.0,78.0,-19.98,57.61,1021,75.2,MU,2061,1573176297,1573222898,1,75.2,75.2,14400,8000,shower rain,09d,521,Rain,90,12.75
1133,Berehove,712423,100.0,200,UA,1573179403.0,100.0,48.21,22.65,1012,44.6,UA,6922,1573190694,1573225282,1,44.6,44.6,7200,250,light snow,13n,600,Snow,160,3.36
1134,Darlawn,1273463,75.0,200,IN,1573179405.0,88.0,24.02,92.93,1014,73.4,IN,9122,1573171101,1573211139,1,73.4,73.4,19800,3000,mist,50d,701,Mist,140,3.36
1135,Albina,NaN,77.0,NaN,GF,1573179406.0,96.0,5.5,-54.06,NaN,NaN,GF,NaN,NaN,NaN,NaN,75.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.93
1136,Kitahiroshima,2130054,75.0,200,JP,1573179400.0,59.0,42.96,141.52,1014,38.3,JP,7980,1573161373,1573197542,1,39.2,37.4,32400,10000,light shower snow,13d,620,Snow,90,3.36
1137,Caraballeda,3646767,20.0,200,VE,1573179408.0,78.0,10.61,-66.85,1012,78.8,VE,8759,1573122004,1573164125,1,78.8,78.8,-14400,10000,few clouds,02n,801,Clouds,70,1.12
1138,Alpena,4984075,90.0,200,US,1573179409.0,79.0,45.06,-83.43,1025,26.56,US,5458,1573129216,1573164872,1,28.4,24.8,-18000,16093,overcast clouds,04n,804,Clouds,320,11.41
1139,Mitu,NaN,0.0,NaN,IR,1573179410.0,44.0,36.2,46.09,NaN,NaN,IR,NaN,NaN,NaN,NaN,38.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.51
1140,Nelson Bay,2155562,0.0,200,AU,1573179411.0,18.0,-32.72,152.14,1000,87.8,AU,9605,1573152448,1573201370,1,87.8,87.8,39600,10000,clear sky,01d,800,Clear,300,24.16
1141,Balaipungut,NaN,100.0,NaN,ID,1573179293.0,79.0,1.11,101.31,NaN,NaN,ID,NaN,NaN,NaN,NaN,81.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.19
1142,Nouakchott,2377450,38.0,200,MR,1573179414.0,88.0,18.08,-15.98,1010,69.8,MR,2482,1573196772,1573237748,1,69.8,69.8,0,10000,scattered clouds,03n,802,Clouds,340,12.75
1143,Povenets,NaN,100.0,NaN,RU,1573179416.0,93.0,62.85,34.83,NaN,NaN,RU,NaN,NaN,NaN,NaN,17.13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.37
1144,Lodja,NaN,100.0,NaN,CD,1573179417.0,92.0,-3.52,23.6,NaN,NaN,CD,NaN,NaN,NaN,NaN,68.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.49
1145,Humberto de Campos,NaN,1.0,NaN,BR,1573179418.0,85.0,-2.6,-43.46,NaN,NaN,BR,NaN,NaN,NaN,NaN,77.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.4
1146,Kathu,NaN,36.0,NaN,ZA,1573179419.0,18.0,-27.7,23.05,NaN,NaN,ZA,NaN,NaN,NaN,NaN,57.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.28
1147,Paita,NaN,43.0,NaN,PE,1573179305.0,74.0,-5.09,-81.11,NaN,NaN,PE,NaN,NaN,NaN,NaN,67.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.42
1148,Itoman,1861280,75.0,200,JP,1573179421.0,57.0,26.12,127.67,1015,77,JP,8137,1573162937,1573202626,1,77.0,77,32400,10000,broken clouds,04d,803,Clouds,30,17.22
1149,Waingapu,NaN,0.0,NaN,ID,1573179422.0,76.0,-9.65,120.26,NaN,NaN,ID,NaN,NaN,NaN,NaN,82.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.43
1150,Itupiranga,3397851,90.0,200,BR,1573179424.0,94.0,-5.13,-49.33,1008,78.8,BR,8403,1573116692,1573161028,1,78.8,78.8,-10800,10000,overcast clouds,04n,804,Clouds,80,2.15
1151,Komarikhinskiy,545938,90.0,200,RU,1573179425.0,92.0,58.1,57.12,1016,26.6,RU,8984,1573184463,1573214967,1,26.6,26.6,18000,10000,light snow,13n,600,Snow,350,13.42
1152,Talara,NaN,35.0,NaN,PE,1573179327.0,89.0,-4.58,-81.27,NaN,NaN,PE,NaN,NaN,NaN,NaN,66.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.8
1153,Vallenar,NaN,0.0,NaN,CL,1573179427.0,82.0,-28.58,-70.76,NaN,NaN,CL,NaN,NaN,NaN,NaN,54.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.92
1154,Luba,NaN,8.0,NaN,PH,1573179429.0,75.0,17.32,120.7,NaN,NaN,PH,NaN,NaN,NaN,NaN,84.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.78
1155,Latung,NaN,0.0,NaN,ID,1573179430.0,40.0,-8.45,120.42,NaN,NaN,ID,NaN,NaN,NaN,NaN,87.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.15
1156,Angoche,NaN,73.0,NaN,MZ,1573179431.0,81.0,-16.23,39.91,NaN,NaN,MZ,NaN,NaN,NaN,NaN,75.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.47
1157,Xuddur,NaN,53.0,NaN,SO,1573179432.0,93.0,4.12,43.89,NaN,NaN,SO,NaN,NaN,NaN,NaN,71.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.15
1158,Hazorasp,1513957,0.0,200,UZ,1573179434.0,74.0,41.32,61.08,1027,30.2,UZ,9008,1573180486,1573217043,1,30.2,30.2,18000,10000,clear sky,01n,800,Clear,40,2.24
1159,Hibbing,5030005,1.0,200,US,1573179394.0,77.0,47.43,-92.94,1030,6.66,US,4368,1573131849,1573166804,1,10.4,1.4,-21600,16093,clear sky,01n,800,Clear,299,2.24
1160,Belaya Gora,NaN,8.0,NaN,RU,1573179436.0,98.0,68.54,146.19,NaN,NaN,RU,NaN,NaN,NaN,NaN,-7.07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.53
1161,Ariquemes,NaN,100.0,NaN,BR,1573179437.0,81.0,-9.91,-63.03,NaN,NaN,BR,NaN,NaN,NaN,NaN,71.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.03
1162,Oinoi,260133,75.0,200,GR,1573179438.0,77.0,38.32,23.61,1009,64.83,GR,6613,1573189128,1573226387,1,68.0,62.6,7200,10000,broken clouds,04n,803,Clouds,135,10.67
1163,Roanoke Rapids,4488232,90.0,200,US,1573179439.0,72.0,36.46,-77.65,1018,59.7,US,3984,1573126779,1573164535,1,60.8,57.2,-18000,16093,overcast clouds,04n,804,Clouds,240,4.7
1164,Panama City,4167694,1.0,200,US,1573179442.0,94.0,30.16,-85.65,1018,72.19,US,5308,1573128076,1573167078,1,73.4,71.6,-21600,16093,clear sky,01n,800,Clear,160,9.17
1165,Lewiston,4969398,90.0,200,US,1573179443.0,100.0,44.1,-70.21,1015,36.79,US,3346,1573125908,1573161834,1,39.2,33.8,-18000,8047,light rain,10n,500,Rain,360,8.05
1166,Fort Nelson,5955902,90.0,200,CA,1573179446.0,85.0,58.81,-122.69,1014,23,CA,986,1573141341,1573171593,1,23.0,23,-25200,4828,light snow,13n,600,Snow,290,3.36
1167,Pereira Barreto,NaN,41.0,NaN,BR,1573179447.0,76.0,-20.64,-51.11,NaN,NaN,BR,NaN,NaN,NaN,NaN,77.27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.28
1168,Misratah,NaN,93.0,NaN,LY,1573179448.0,59.0,32.38,15.09,NaN,NaN,LY,NaN,NaN,NaN,NaN,69.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.28
1169,Verkhoyansk,NaN,93.0,NaN,RU,1573179449.0,96.0,67.55,133.39,NaN,NaN,RU,NaN,NaN,NaN,NaN,-4.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84
1170,Trincomalee,NaN,33.0,NaN,LK,1573179450.0,74.0,8.58,81.23,NaN,NaN,LK,NaN,NaN,NaN,NaN,81.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.83
1171,Portsmouth,2639996,0.0,200,GB,1573179451.0,100.0,50.8,-1.08,999,31.28,GB,1415,1573196838,1573230529,1,32.0,28.4,0,10000,clear sky,01n,800,Clear,360,1.12
1172,Tuy Hoa,NaN,97.0,NaN,VN,1573179452.0,69.0,13.08,109.3,NaN,NaN,VN,NaN,NaN,NaN,NaN,78.93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.23
1173,Santiago,NaN,94.0,NaN,PH,1573179363.0,87.0,16.69,121.54,NaN,NaN,PH,NaN,NaN,NaN,NaN,79.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.22
1174,Taitung,1668295,20.0,200,TW,1573179456.0,57.0,22.76,121.15,1017,78.8,TW,7938,1573164221,1573204473,1,78.8,78.8,28800,10000,few clouds,02d,801,Clouds,360,10.29
1175,Vestmanna,2610343,0.0,200,FO,1573179457.0,68.0,62.16,-7.17,1018,30.2,FO,1596,1573201197,1573229094,1,30.2,30.2,0,10000,clear sky,01n,800,Clear,340,3.36
1176,Wuda,NaN,0.0,NaN,CN,1573179458.0,51.0,39.5,106.72,NaN,NaN,CN,NaN,NaN,NaN,NaN,49.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.3
1177,Vladivostok,2013348,67.0,200,RU,1573179459.0,37.0,43.12,131.89,1016,35.6,RU,8885,1573163708,1573199830,1,35.6,35.6,36000,10000,broken clouds,04d,803,Clouds,120,4.47
1178,Atagay,NaN,59.0,NaN,RU,1573179461.0,78.0,55.1,99.39,NaN,NaN,RU,NaN,NaN,NaN,NaN,34.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6
1179,Ostuni,3171786,2.0,200,IT,1573179462.0,87.0,40.73,17.58,1007,54.72,IT,6689,1573190862,1573227548,1,60.8,51.8,3600,10000,clear sky,01n,800,Clear,280,8.05
1180,Suntar,NaN,0.0,NaN,RU,1573179463.0,83.0,62.16,117.65,NaN,NaN,RU,NaN,NaN,NaN,NaN,0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0
1181,Atar,NaN,1.0,NaN,MR,1573179464.0,30.0,20.52,-13.05,NaN,NaN,MR,NaN,NaN,NaN,NaN,67.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.59
1182,Mao,3496831,40.0,200,DO,1573179184.0,94.0,19.55,-71.08,1015,77.92,DO,7076,1573123684,1573164476,1,78.8,77,-14400,10000,scattered clouds,03n,802,Clouds,130,6.93
1183,Manggar,NaN,100.0,NaN,ID,1573179467.0,68.0,-2.88,108.27,NaN,NaN,ID,NaN,NaN,NaN,NaN,84.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.24
1184,Changping,2038154,0.0,200,CN,1573179468.0,49.0,40.22,116.23,1026,48.2,CN,9609,1573167104,1573203951,1,48.2,48.2,28800,10000,clear sky,01d,800,Clear,330,6.71
1185,Rucheng,NaN,5.0,NaN,CN,1573179469.0,55.0,25.55,113.68,NaN,NaN,CN,NaN,NaN,NaN,NaN,62.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.61
1186,Ayan,NaN,0.0,NaN,IR,1573179470.0,53.0,38.23,44.7,NaN,NaN,IR,NaN,NaN,NaN,NaN,31.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.87
1187,Khasan,NaN,29.0,NaN,RU,1573179471.0,26.0,42.43,130.64,NaN,NaN,RU,NaN,NaN,NaN,NaN,47.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.44
1188,Carrollton,4186416,40.0,200,US,1573179473.0,93.0,33.58,-85.08,1022,59.56,US,3715,1573128266,1573166614,1,64.4,55.4,-18000,16093,moderate rain,10n,501,Rain,360,4.7
1189,Caucaia,3402429,75.0,200,BR,1573179474.0,74.0,-3.73,-38.66,1010,80.6,BR,8363,1573114230,1573158368,1,80.6,80.6,-10800,10000,broken clouds,04n,803,Clouds,90,13.87
1190,Zhuhai,2052479,0.0,200,CN,1573179475.0,59.0,40.71,112.04,1026,35.6,CN,9612,1573168170,1573204897,1,35.6,35.6,28800,10000,clear sky,01d,800,Clear,80,4.47
1191,Bougouni,NaN,9.0,NaN,ML,1573179476.0,63.0,11.42,-7.49,NaN,NaN,ML,NaN,NaN,NaN,NaN,76.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.89
1192,Rovaniemi,638936,98.0,200,FI,1573179478.0,84.0,66.5,25.72,1016,8.6,FI,1354,1573195233,1573219270,1,8.6,8.6,7200,10000,light shower snow,13n,620,Snow,40,4.7
1193,Terney,NaN,8.0,NaN,RU,1573179479.0,31.0,45.05,136.61,NaN,NaN,RU,NaN,NaN,NaN,NaN,31.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.19
1194,Barmer,NaN,0.0,NaN,IN,1573179480.0,36.0,25.74,71.4,NaN,NaN,IN,NaN,NaN,NaN,NaN,73.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.96
1195,Puerto Cabezas,NaN,100.0,NaN,NI,1573179481.0,98.0,14.04,-83.39,NaN,NaN,NI,NaN,NaN,NaN,NaN,75.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.56
1196,Val,1268295,75.0,200,IN,1573179482.0,94.0,19.26,73.04,1009,78.8,IN,9052,1573175492,1573216296,1,78.8,78.8,19800,2500,thunderstorm with light rain,11d,200,Thunderstorm,190,9.17
1197,Wencheng,NaN,56.0,NaN,CN,1573179484.0,69.0,27.79,120.09,NaN,NaN,CN,NaN,NaN,NaN,NaN,60.31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.68
1198,Florence,4578737,90.0,200,US,1573179485.0,82.0,34.2,-79.77,1017,64.2,US,4113,1573127053,1573165278,1,66.2,60.8,-18000,16093,overcast clouds,04n,804,Clouds,170,5.82
1199,Stepnyak,NaN,100.0,NaN,KZ,1573179486.0,89.0,52.83,70.79,NaN,NaN,KZ,NaN,NaN,NaN,NaN,36.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.38
1200,Pandharpur,NaN,0.0,NaN,IN,1573179488.0,74.0,17.68,75.33,NaN,NaN,IN,NaN,NaN,NaN,NaN,75.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.69
1201,Sao Luis de Montes Belos,NaN,79.0,NaN,BR,1573179489.0,80.0,-16.52,-50.37,NaN,NaN,BR,NaN,NaN,NaN,NaN,73.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.65
1202,Borovoy,NaN,45.0,NaN,RU,1573179490.0,96.0,63.23,52.89,NaN,NaN,RU,NaN,NaN,NaN,NaN,9.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.51
1203,Westport,4845585,90.0,200,US,1573179436.0,81.0,41.14,-73.36,1016,44.29,US,3409,1573126283,1573162971,1,50.0,35.6,-18000,16093,light rain,10n,500,Rain,350,11.41
1204,Monor,3047942,90.0,200,HU,1573179494.0,100.0,47.35,19.45,1011,45.75,HU,6663,1573191326,1573226186,1,48.2,42.8,3600,1200,mist,50n,701,Mist,110,10.29
1205,Koszalin,NaN,100.0,NaN,PL,1573179496.0,86.0,54.19,16.18,NaN,NaN,PL,NaN,NaN,NaN,NaN,43.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.26
1206,Canterbury,2653877,0.0,200,GB,1573179497.0,93.0,51.28,1.08,1000,39.15,GB,1420,1573196408,1573229923,1,44.6,33.8,0,10000,light rain,10n,500,Rain,190,4.7
1207,Iskateley,NaN,18.0,NaN,RU,1573179499.0,95.0,67.68,53.15,NaN,NaN,RU,NaN,NaN,NaN,NaN,7.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.99
1208,Kimbe,NaN,100.0,NaN,PG,1573179500.0,84.0,-5.56,150.15,NaN,NaN,PG,NaN,NaN,NaN,NaN,80.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.86
1209,Bertoua,NaN,100.0,NaN,CM,1573179501.0,90.0,4.58,13.68,NaN,NaN,CM,NaN,NaN,NaN,NaN,67.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.59
1210,Bam,NaN,0.0,NaN,IR,1573179502.0,17.0,29.11,58.36,NaN,NaN,IR,NaN,NaN,NaN,NaN,53.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.9
1211,Farakka,NaN,100.0,NaN,IN,1573179503.0,73.0,24.79,87.91,NaN,NaN,IN,NaN,NaN,NaN,NaN,75.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.82
1212,Weyburn,NaN,100.0,NaN,CA,1573179504.0,87.0,49.67,-103.85,NaN,NaN,CA,NaN,NaN,NaN,NaN,15.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1
1213,Moose Factory,6078372,20.0,200,CA,1573179505.0,71.0,51.26,-80.61,1028,8.6,CA,860,1573129528,1573163207,1,8.6,8.6,-18000,14484,few clouds,02n,801,Clouds,280,4.7
1214,Jasper,4069659,90.0,200,US,1573179506.0,100.0,33.83,-87.28,1022,54.25,US,4579,1573128820,1573167117,1,57.2,50,-21600,16093,light rain,10n,500,Rain,17,10.74
1215,Yekepa,NaN,100.0,NaN,LR,1573179507.0,96.0,7.58,-8.54,NaN,NaN,LR,NaN,NaN,NaN,NaN,68.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27
1216,Virginia Beach,4791259,90.0,200,US,1573178776.0,77.0,36.85,-75.98,1016,62.76,US,5123,1573126420,1573164092,1,66.2,60.8,-18000,16093,overcast clouds,04n,804,Clouds,230,4.7
1217,Ilhabela,NaN,100.0,NaN,BR,1573179510.0,86.0,-23.78,-45.36,NaN,NaN,BR,NaN,NaN,NaN,NaN,73.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.61
1218,Verkhniye Kigi,NaN,100.0,NaN,RU,1573179511.0,86.0,55.41,58.6,NaN,NaN,RU,NaN,NaN,NaN,NaN,32.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.36
1219,Nusaybin,NaN,0.0,NaN,TR,1573179512.0,30.0,37.08,41.21,NaN,NaN,TR,NaN,NaN,NaN,NaN,59.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.18
1220,Ternate,1682474,40.0,200,PH,1573179513.0,66.0,14.29,120.72,1009,87.8,PH,8160,1573163666,1573205234,1,87.8,87.8,28800,10000,scattered clouds,03d,802,Clouds,120,6.93
1221,Swan River,NaN,78.0,NaN,CA,1573179514.0,83.0,52.11,-101.27,NaN,NaN,CA,NaN,NaN,NaN,NaN,6.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.1
1222,Devonport,NaN,30.0,NaN,AU,1573179515.0,55.0,-41.18,146.36,NaN,NaN,AU,NaN,NaN,NaN,NaN,54.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,21.16
1223,Wagar,NaN,100.0,NaN,US,1573179516.0,95.0,31.44,-87.99,NaN,NaN,US,NaN,NaN,NaN,NaN,64.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9
1224,Imeni Poliny Osipenko,NaN,80.0,NaN,RU,1573179517.0,40.0,52.42,136.49,NaN,NaN,RU,NaN,NaN,NaN,NaN,21.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.64
1225,Tarko-Sale,NaN,85.0,NaN,RU,1573179519.0,96.0,64.92,77.78,NaN,NaN,RU,NaN,NaN,NaN,NaN,1.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.09
1226,Tshikapa,NaN,100.0,NaN,CD,1573179520.0,97.0,-6.42,20.79,NaN,NaN,CD,NaN,NaN,NaN,NaN,68.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27
1227,Killybegs,NaN,0.0,NaN,IE,1573179291.0,69.0,54.63,-8.45,NaN,NaN,IE,NaN,NaN,NaN,NaN,44.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.84
1228,Boa Vista,3664980,4.0,200,BR,1573179303.0,69.0,2.82,-60.67,1009,82.4,BR,8340,1573119971,1573163192,1,82.4,82.4,-14400,10000,clear sky,01n,800,Clear,80,4.7
1229,Puerto Madryn,NaN,91.0,NaN,AR,1573179523.0,41.0,-42.77,-65.04,NaN,NaN,AR,NaN,NaN,NaN,NaN,54.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.01
1230,Zubtsov,NaN,100.0,NaN,RU,1573179524.0,90.0,56.17,34.59,NaN,NaN,RU,NaN,NaN,NaN,NaN,39.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.19
1231,Upington,945945,31.0,200,ZA,1573179526.0,33.0,-28.46,21.24,1018,57.2,ZA,1990,1573184274,1573232379,1,57.2,57.2,7200,10000,scattered clouds,03n,802,Clouds,260,9.17
1232,Moree,2156927,0.0,200,AU,1573179528.0,8.0,-29.46,149.84,1006,89.6,AU,9555,1573153327,1573201594,1,89.6,89.6,39600,10000,clear sky,01d,800,Clear,290,18.34
1233,Jinxiang,NaN,0.0,NaN,CN,1573179530.0,49.0,35.07,116.31,NaN,NaN,CN,NaN,NaN,NaN,NaN,60.91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.25
1234,Manama,292953,50.0,200,AE,1573179531.0,63.0,25.33,56.02,1014,71.65,AE,7544,1573180074,1573219884,1,77.0,66.2,14400,10000,scattered clouds,03n,802,Clouds,190,4.7
1235,Mumford,NaN,0.0,NaN,GH,1573179532.0,97.0,5.26,-0.76,NaN,NaN,GH,NaN,NaN,NaN,NaN,74.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.59
1236,Beira,3119841,20.0,200,ES,1573179284.0,76.0,43.2,-8.36,1014,45.23,ES,6403,1573197409,1573233453,1,50.0,41,3600,10000,few clouds,02n,801,Clouds,330,11.41
